203894,3800,16.82,15.692,27.753,5.887,18.796666666666667,|1628372,5900,25.4,23.275,34.29,16.51,25.643333333333334,
203894,3800,16.82,15.692,27.753,5.887,18.796666666666667,|203477,3600,15.19,7.61,22.4812,7.8988,10.283333333333333,
203894,3800,16.82,15.692,27.753,5.887,18.796666666666667,|201609,6800,35.92,27.128,45.9776,25.8624,29.416666666666664,
203894,3800,16.82,15.692,27.753,5.887,18.796666666666667,|1627755,3900,17.3,15.5,25.777,8.823,17.586666666666666,
201937,5800,24.75,20.992,34.155,15.345,23.279999999999998,|1628373,4600,17.15,14.01,27.097,7.203,16.34,
201937,5800,24.75,20.992,34.155,15.345,23.279999999999998,|204020,5800,25.11,21.088,35.4051,14.8149,23.473333333333333,
201937,5800,24.75,20.992,34.155,15.345,23.279999999999998,|1628372,5900,25.4,23.275,34.29,16.51,25.643333333333334,
201937,5800,24.75,20.992,34.155,15.345,23.279999999999998,|203477,3600,15.19,7.61,22.4812,7.8988,10.283333333333333,
201937,5800,24.75,20.992,34.155,15.345,23.279999999999998,|201609,6800,35.92,27.128,45.9776,25.8624,29.416666666666664,
201937,5800,24.75,20.992,34.155,15.345,23.279999999999998,|1627755,3900,17.3,15.5,25.777,8.823,17.586666666666666,
