1628374,2561
1628374,1627783
1628374,1626149
1628374,1626172
1628374,202722
201152,2216
201152,1627734
201152,1628398
201152,101141
201152,202693
201152,203210
201152,201583
201152,101107
201152,203482
201152,1627746
201152,1626163
201152,1626171
201152,203109
201152,1628381
201152,1626185
201152,1626204
201152,201145
201152,2561
201152,1627783
201152,1626149
201152,1626172
201152,202722
2216,1627734
2216,1628398
2216,101141
2216,202693
2216,203210
2216,201583
2216,101107
2216,203482
2216,1627746
2216,1626163
2216,1626171
2216,203109
2216,1628381
2216,1626185
2216,1626204
2216,201145
2216,2561
2216,1627783
2216,1626149
2216,1626172
2216,202722
1627734,1628398
1627734,101141
1627734,202693
1627734,203210
1627734,201583
1627734,101107
1627734,203482
1627734,1627746
1627734,1626163
1627734,1626171
1627734,203109
1627734,1628381
1627734,1626185
1627734,1626204
1627734,201145
1627734,2561
1627734,1627783
1627734,1626149
1627734,1626172
1627734,202722
1628398,101141
1628398,202693
1628398,203210
1628398,201583
1628398,101107
1628398,203482
1628398,1627746
1628398,1626163
1628398,1626171
1628398,203109
1628398,1628381
1628398,1626185
1628398,1626204
1628398,201145
1628398,2561
1628398,1627783
1628398,1626149
1628398,1626172
1628398,202722
101141,202693
101141,203210
101141,201583
101141,101107
101141,203482
101141,1627746
101141,1626163
101141,1626171
101141,203109
101141,1628381
101141,1626185
101141,1626204
101141,201145
101141,2561
101141,1627783
101141,1626149
101141,1626172
101141,202722
202693,203210
202693,201583
202693,101107
202693,203482
202693,1627746
202693,1626163
202693,1626171
202693,203109
202693,1628381
202693,1626185
202693,1626204
202693,201145
202693,2561
202693,1627783
202693,1626149
202693,1626172
202693,202722
203210,201583
203210,101107
203210,203482
203210,1627746
203210,1626163
203210,1626171
203210,203109
203210,1628381
203210,1626185
203210,1626204
203210,201145
203210,2561
203210,1627783
203210,1626149
203210,1626172
203210,202722
201583,101107
201583,203482
201583,1627746
201583,1626163
201583,1626171
201583,203109
201583,1628381
201583,1626185
201583,1626204
201583,201145
201583,2561
201583,1627783
201583,1626149
201583,1626172
201583,202722
101107,203482
101107,1627746
101107,1626163
101107,1626171
101107,203109
101107,1628381
101107,1626185
101107,1626204
101107,201145
101107,2561
101107,1627783
101107,1626149
101107,1626172
101107,202722
203482,1627746
203482,1626163
203482,1626171
203482,203109
203482,1628381
203482,1626185
203482,1626204
203482,201145
203482,2561
203482,1627783
203482,1626149
203482,1626172
203482,202722
1627746,1626163
1627746,1626171
1627746,203109
1627746,1628381
1627746,1626185
1627746,1626204
1627746,201145
1627746,2561
1627746,1627783
1627746,1626149
1627746,1626172
1627746,202722
1626163,1626171
1626163,203109
1626163,1628381
1626163,1626185
1626163,1626204
1626163,201145
1626163,2561
1626163,1627783
1626163,1626149
1626163,1626172
1626163,202722
1626171,203109
1626171,1628381
1626171,1626185
1626171,1626204
1626171,201145
1626171,2561
1626171,1627783
1626171,1626149
1626171,1626172
1626171,202722
203109,1628381
203109,1626185
203109,1626204
203109,201145
203109,2561
203109,1627783
203109,1626149
203109,1626172
203109,202722
1628381,1626185
1628381,1626204
1628381,201145
1628381,2561
1628381,1627783
1628381,1626149
1628381,1626172
1628381,202722
1626185,1626204
1626185,201145
1626185,2561
1626185,1627783
1626185,1626149
1626185,1626172
1626185,202722
1626204,201145
1626204,2561
1626204,1627783
1626204,1626149
1626204,1626172
1626204,202722
201145,2561
201145,1627783
201145,1626149
201145,1626172
201145,202722
2561,1627783
2561,1626149
2561,1626172
2561,202722
1627783,1626149
1627783,1626172
1627783,202722
1626149,1626172
1626149,202722
1626172,202722
