1628398,5700,23.33,25.863,32.662,13.998,28.92666666666667,|202335,3500,8.54,6.366,13.8348,3.2452,7.813333333333333,
1628398,5700,23.33,25.863,32.662,13.998,28.92666666666667,|203482,7000,30.15,20.328,43.416,16.884,22.876666666666665,
1628398,5700,23.33,25.863,32.662,13.998,28.92666666666667,|202324,6400,31.27,24.496,43.778,18.762,27.34333333333333,
1628398,5700,23.33,25.863,32.662,13.998,28.92666666666667,|2546,6400,29.8,25.708,37.548,22.052,27.663333333333338,
1628398,5700,23.33,25.863,32.662,13.998,28.92666666666667,|1628463,3500,11.52,9.844,19.008,4.032,11.869230769230768,
1628398,5700,23.33,25.863,32.662,13.998,28.92666666666667,|203939,4500,22.33,16.062,31.9319,12.7281,18.176666666666666,
1628398,5700,23.33,25.863,32.662,13.998,28.92666666666667,|1628467,3500,17.94,11.439,32.1126,3.7674,14.30666666666667,
1628398,5700,23.33,25.863,32.662,13.998,28.92666666666667,|1717,5100,23.38,22.694,30.6278,16.1322,24.653333333333332,
1628398,5700,23.33,25.863,32.662,13.998,28.92666666666667,|1627733,3500,8.25,9.645,12.7875,3.7125,11.326666666666666,
1628398,5700,23.33,25.863,32.662,13.998,28.92666666666667,|201949,5700,26.21,22.478,38.0045,14.4155,25.41666666666666,
1628398,5700,23.33,25.863,32.662,13.998,28.92666666666667,|1626204,4000,15.73,20.73,22.022,9.438,23.340000000000007,
1628398,5700,23.33,25.863,32.662,13.998,28.92666666666667,|101141,5500,32.51,20.228,46.8144,18.2056,22.64666666666668,
1628398,5700,23.33,25.863,32.662,13.998,28.92666666666667,|1628381,5500,26.14,23.248,35.0276,17.2524,25.410000000000004,
1628398,5700,23.33,25.863,32.662,13.998,28.92666666666667,|200746,8400,39.65,35.49,49.166,30.134,37.84666666666667,
1628398,5700,23.33,25.863,32.662,13.998,28.92666666666667,|202722,3500,17.24,7.262,31.032,3.448,9.616666666666667,
1628398,5700,23.33,25.863,32.662,13.998,28.92666666666667,|203924,3700,17.01,14.281,23.4738,10.5462,16.086666666666662,
1628398,5700,23.33,25.863,32.662,13.998,28.92666666666667,|204001,9100,38.86,36.37,53.2382,24.4818,40.133333333333326,
1627737,5400,24.89,16.898,37.8328,11.9472,19.46999999999999,|201563,6100,23.87,18.096,40.3403,7.3997,21.7,
1627737,5400,24.89,16.898,37.8328,11.9472,19.46999999999999,|202335,3500,8.54,6.366,13.8348,3.2452,7.813333333333333,
1627737,5400,24.89,16.898,37.8328,11.9472,19.46999999999999,|203482,7000,30.15,20.328,43.416,16.884,22.876666666666665,
1627737,5400,24.89,16.898,37.8328,11.9472,19.46999999999999,|202324,6400,31.27,24.496,43.778,18.762,27.34333333333333,
1627737,5400,24.89,16.898,37.8328,11.9472,19.46999999999999,|2546,6400,29.8,25.708,37.548,22.052,27.663333333333338,
1627737,5400,24.89,16.898,37.8328,11.9472,19.46999999999999,|1628463,3500,11.52,9.844,19.008,4.032,11.869230769230768,
1627737,5400,24.89,16.898,37.8328,11.9472,19.46999999999999,|203939,4500,22.33,16.062,31.9319,12.7281,18.176666666666666,
1627737,5400,24.89,16.898,37.8328,11.9472,19.46999999999999,|1628467,3500,17.94,11.439,32.1126,3.7674,14.30666666666667,
1627737,5400,24.89,16.898,37.8328,11.9472,19.46999999999999,|1717,5100,23.38,22.694,30.6278,16.1322,24.653333333333332,
1627737,5400,24.89,16.898,37.8328,11.9472,19.46999999999999,|1627733,3500,8.25,9.645,12.7875,3.7125,11.326666666666666,
1627737,5400,24.89,16.898,37.8328,11.9472,19.46999999999999,|201949,5700,26.21,22.478,38.0045,14.4155,25.41666666666666,
1627737,5400,24.89,16.898,37.8328,11.9472,19.46999999999999,|1626204,4000,15.73,20.73,22.022,9.438,23.340000000000007,
1627737,5400,24.89,16.898,37.8328,11.9472,19.46999999999999,|101141,5500,32.51,20.228,46.8144,18.2056,22.64666666666668,
1627737,5400,24.89,16.898,37.8328,11.9472,19.46999999999999,|1628381,5500,26.14,23.248,35.0276,17.2524,25.410000000000004,
1627737,5400,24.89,16.898,37.8328,11.9472,19.46999999999999,|200746,8400,39.65,35.49,49.166,30.134,37.84666666666667,
1627737,5400,24.89,16.898,37.8328,11.9472,19.46999999999999,|202722,3500,17.24,7.262,31.032,3.448,9.616666666666667,
1627737,5400,24.89,16.898,37.8328,11.9472,19.46999999999999,|203924,3700,17.01,14.281,23.4738,10.5462,16.086666666666662,
1627737,5400,24.89,16.898,37.8328,11.9472,19.46999999999999,|204001,9100,38.86,36.37,53.2382,24.4818,40.133333333333326,
201563,6100,23.87,18.096,40.3403,7.3997,21.7,|202335,3500,8.54,6.366,13.8348,3.2452,7.813333333333333,
201563,6100,23.87,18.096,40.3403,7.3997,21.7,|203482,7000,30.15,20.328,43.416,16.884,22.876666666666665,
201563,6100,23.87,18.096,40.3403,7.3997,21.7,|202324,6400,31.27,24.496,43.778,18.762,27.34333333333333,
201563,6100,23.87,18.096,40.3403,7.3997,21.7,|2546,6400,29.8,25.708,37.548,22.052,27.663333333333338,
201563,6100,23.87,18.096,40.3403,7.3997,21.7,|1628463,3500,11.52,9.844,19.008,4.032,11.869230769230768,
201563,6100,23.87,18.096,40.3403,7.3997,21.7,|203939,4500,22.33,16.062,31.9319,12.7281,18.176666666666666,
201563,6100,23.87,18.096,40.3403,7.3997,21.7,|1628467,3500,17.94,11.439,32.1126,3.7674,14.30666666666667,
201563,6100,23.87,18.096,40.3403,7.3997,21.7,|1717,5100,23.38,22.694,30.6278,16.1322,24.653333333333332,
201563,6100,23.87,18.096,40.3403,7.3997,21.7,|1627733,3500,8.25,9.645,12.7875,3.7125,11.326666666666666,
201563,6100,23.87,18.096,40.3403,7.3997,21.7,|201949,5700,26.21,22.478,38.0045,14.4155,25.41666666666666,
201563,6100,23.87,18.096,40.3403,7.3997,21.7,|1626204,4000,15.73,20.73,22.022,9.438,23.340000000000007,
201563,6100,23.87,18.096,40.3403,7.3997,21.7,|101141,5500,32.51,20.228,46.8144,18.2056,22.64666666666668,
